"payment_id";"loan_id";"payment_date";"payment_amount"
43830;18584;"2020-12-23";88776.24
43831;29757;"2021-05-06";14816.64
43832;2213;"2021-02-06";39354.62
43833;35817;"2022-07-09";40158.77
43834;20107;"2021-06-08";80390.81
43835;40394;"2025-08-14";5939.73
43836;12779;"2023-04-30";47111.15
43837;14312;"2025-09-13";77755.43
43838;11590;"2023-12-08";6185.85
43839;30606;"2021-08-04";76534.69
43840;21633;"2021-05-09";74447.51
43841;41906;"2023-03-10";51773.85
43842;27904;"2023-04-10";96557.43
43843;38360;"2025-02-14";5433.76
43844;47862;"2023-12-05";57074.4
43845;725;"2022-05-17";89306.13
43846;3946;"2021-09-29";40412.74
43847;36714;"2023-12-09";90577.0
43848;42300;"2023-09-23";64256.62
43849;4435;"2024-01-20";8047.4
43850;5867;"2021-03-22";19217.78
43851;27660;"2023-10-03";38945.9
43852;15135;"2025-02-20";11442.3
43853;43206;"2024-06-08";99861.89
43854;18750;"2025-07-04";13957.76
43855;6412;"2023-05-13";22249.21
43856;21894;"2024-09-02";93232.45
43857;26660;"2022-03-31";21888.34
43858;45290;"2025-10-10";86919.47
43859;20915;"2023-08-22";63483.91
43860;1500;"2024-02-06";76240.95
43861;46508;"2025-08-23";69528.95
43862;18732;"2024-08-27";23676.3
43863;45705;"2023-08-11";62809.03
43864;32813;"2025-02-11";44890.97
43865;19526;"2022-05-18";67828.15
43866;33811;"2023-02-19";46502.93
43867;15208;"2023-12-06";83026.77
43868;33097;"2021-03-23";81808.7
43869;33867;"2025-06-29";21106.79
43870;8321;"2024-07-20";70706.83
43871;16227;"2021-05-21";95856.04
43872;27109;"2023-05-31";25656.58
43873;41088;"2024-11-06";74326.92
43874;25412;"2024-11-16";64651.93
43875;9532;"2022-04-26";57626.33
43876;14631;"2022-10-13";91060.53
43877;15639;"2021-08-22";59508.27
43878;19638;"2024-11-26";39330.74
43879;34533;"2024-02-22";21422.97
43880;563;"2023-01-14";13344.96
43881;30224;"2023-04-02";81209.13
43882;29683;"2024-08-07";65304.06
43883;49886;"2025-03-10";80852.78
43884;25142;"2023-12-05";98176.31
43885;7534;"2023-08-10";28673.18
43886;2870;"2024-08-26";33065.52
43887;47547;"2021-11-28";53076.94
43888;31979;"2022-12-05";77041.62
43889;6623;"2025-03-01";55472.31
43890;26648;"2025-10-25";50737.36
43891;32381;"2022-04-13";43435.76
43892;46546;"2022-12-27";91439.5
43893;23039;"2022-10-03";7329.37
43894;32903;"2022-11-07";72353.78
43895;29907;"2022-11-01";9202.74
43896;36914;"2025-09-30";52666.34
43897;24081;"2023-07-15";81691.06
43898;12079;"2024-10-22";72836.6
43899;38883;"2022-09-27";63499.74
43900;13664;"2025-10-19";29650.83
43901;45851;"2023-05-20";12400.76
43902;18862;"2024-03-03";79930.29
43903;22367;"2022-05-26";59770.58
43904;27005;"2023-08-11";63512.13
43905;35753;"2023-12-23";61632.85
43906;35462;"2025-07-24";95215.38
43907;18600;"2021-06-25";99352.88
43908;5160;"2023-05-25";49752.8
43909;41374;"2025-10-14";32689.96
43910;8505;"2024-12-31";67700.65
43911;3043;"2023-09-12";53536.02
43912;878;"2022-11-06";70706.44
43913;28552;"2024-05-05";92419.29
43914;19914;"2025-09-30";25165.19
43915;24772;"2022-10-05";45670.65
43916;47889;"2023-04-05";15948.15
43917;37602;"2023-05-23";18043.06
43918;47086;"2025-12-01";6515.68
43919;38801;"2023-03-14";78970.41
43920;45450;"2022-09-27";847.33
43921;23534;"2021-06-11";48747.62
43922;32405;"2022-12-13";32364.06
43923;5395;"2024-03-03";98347.91
43924;45459;"2025-04-05";43374.6
43925;39343;"2021-09-09";71728.19
43926;1782;"2023-04-16";46340.15
43927;14140;"2025-04-15";19843.59
43928;36252;"2021-02-16";58998.12
43929;4998;"2024-11-11";36740.93
43930;6118;"2025-12-04";54745.93
43931;6485;"2024-04-06";96665.5
43932;224;"2022-11-02";50797.38
43933;33451;"2023-05-30";34855.03
43934;26333;"2022-05-22";32642.08
43935;12496;"2025-01-11";47886.11
43936;42242;"2023-05-03";2688.02
43937;4640;"2024-03-23";10791.29
43938;924;"2021-01-11";23443.09
43939;49557;"2021-08-04";20184.14
43940;26305;"2023-03-21";32531.2
43941;1242;"2025-02-12";15727.83
43942;26546;"2025-01-21";22324.93
43943;42952;"2025-09-02";69879.9
43944;29899;"2022-07-27";47369.01
43945;9361;"2021-03-15";55820.16
43946;35957;"2022-11-04";99370.19
43947;47224;"2021-01-27";89332.84
43948;20242;"2020-12-24";33107.5
43949;35777;"2024-04-06";89386.76
43950;10909;"2025-07-14";68711.32
43951;28692;"2024-07-06";2787.55
43952;38844;"2021-09-16";95679.55
43953;9693;"2023-08-04";58342.57
43954;49561;"2022-03-14";94272.06
43955;41371;"2024-02-19";80541.66
43956;45423;"2024-03-07";88568.35
43957;34166;"2022-06-18";59435.31
43958;17335;"2024-12-12";19112.68
43959;8905;"2023-07-28";77482.8
43960;37208;"2021-02-08";38606.68
43961;31773;"2025-04-13";20066.02
43962;22785;"2025-08-17";93703.65
43963;19157;"2022-07-16";68949.53
43964;19573;"2022-08-11";69713.6
43965;28439;"2023-11-04";31928.42
43966;24956;"2023-04-04";41047.44
43967;12871;"2024-11-22";32698.43
43968;31218;"2023-09-28";82920.18
43969;25273;"2022-07-30";36933.9
43970;45958;"2022-08-05";95965.92
43971;11784;"2024-03-18";87147.62
43972;31482;"2022-06-02";79008.98
43973;11165;"2021-12-10";38568.14
43974;38756;"2023-08-19";39512.14
43975;13752;"2022-12-16";64619.56
43976;39599;"2024-05-15";83601.97
43977;32951;"2022-03-20";63381.28
43978;33591;"2022-04-03";14504.98
43979;19322;"2021-11-15";10529.73
43980;26153;"2022-11-10";51839.03
43981;13196;"2021-11-26";44706.79
43982;40304;"2022-03-13";22826.88
43983;40636;"2021-11-04";79581.25
43984;28482;"2023-10-13";44614.23
43985;25721;"2025-11-07";18145.25
43986;47630;"2021-02-16";81023.71
43987;9184;"2023-03-11";62576.29
43988;24747;"2025-05-24";83285.12
43989;26693;"2025-03-31";70970.74
43990;44613;"2024-03-12";70657.59
43991;23687;"2024-08-05";35472.51
43992;35417;"2022-07-20";58309.93
43993;15956;"2023-09-13";54315.6
43994;6837;"2023-03-08";20369.93
43995;41228;"2022-11-09";96293.62
43996;10272;"2021-05-10";85351.47
43997;16832;"2025-09-05";30124.45
43998;11484;"2025-10-16";12312.43
43999;48054;"2025-05-15";69648.74
44000;6000;"2024-05-14";72276.14
44001;6753;"2024-03-16";8475.36
44002;25392;"2025-02-07";63346.58
44003;34333;"2023-04-21";90945.91
44004;1562;"2023-03-17";42333.02
44005;31440;"2022-07-10";80422.11
44006;15323;"2022-12-11";49402.31
44007;28760;"2021-08-01";84186.52
44008;11941;"2022-07-20";40232.98
44009;35162;"2023-02-07";94822.9
44010;17161;"2021-06-13";62035.84
44011;23939;"2023-03-25";60340.25
44012;43314;"2024-05-01";42877.27
44013;49311;"2022-04-22";36674.03
44014;24806;"2022-09-11";39892.73
44015;45038;"2023-11-03";41399.09
44016;48028;"2022-10-31";88901.19
44017;33669;"2022-12-29";89054.17
44018;1505;"2021-10-05";73633.62
44019;18061;"2023-07-19";95220.27
44020;46286;"2023-01-02";71828.23
44021;47227;"2024-07-20";83393.79
44022;42397;"2025-11-02";32868.94
44023;23009;"2021-04-29";9856.92
44024;25362;"2025-02-18";7798.04
44025;565;"2021-10-25";91664.89
44026;39300;"2022-12-11";52871.35
44027;42115;"2023-04-22";96088.68
44028;17241;"2025-09-15";70372.2
44029;6095;"2023-07-05";31263.62
44030;34198;"2025-01-11";1506.32
44031;28168;"2021-04-01";21025.72
44032;24373;"2022-09-01";34684.63
44033;15547;"2020-12-11";95617.96
44034;40216;"2025-01-25";92073.67
44035;39304;"2021-07-19";48073.55
44036;23083;"2022-12-05";88702.0
44037;35174;"2025-07-27";82786.18
44038;41174;"2024-05-22";9104.96
44039;29115;"2024-08-19";93831.44
44040;38939;"2023-08-01";10701.0
44041;22849;"2022-01-26";53156.14
44042;40218;"2021-11-01";31818.83
44043;37720;"2022-07-17";16079.3
44044;43551;"2025-05-23";26961.5
44045;562;"2022-09-20";1090.93
44046;37776;"2021-09-24";46423.83
44047;26227;"2025-05-15";43111.4
44048;26335;"2025-05-10";36374.75
44049;28833;"2025-07-31";28746.88
44050;40961;"2025-11-15";73691.27
44051;26014;"2021-05-27";7200.12
44052;8612;"2024-03-31";43460.34
44053;2264;"2021-06-17";96566.27
44054;17840;"2024-06-25";51599.56
44055;14666;"2022-10-06";8548.72
44056;15386;"2023-06-19";8832.3
44057;43697;"2025-10-11";71878.71
44058;8695;"2023-04-07";7704.07
44059;4834;"2022-11-02";62124.03
44060;42570;"2023-03-21";67648.16
44061;5758;"2021-08-30";85356.76
44062;44976;"2025-08-18";12264.92
44063;41971;"2021-06-12";4141.71
44064;6415;"2023-07-15";23089.19
44065;24423;"2024-06-03";93863.08
44066;29035;"2021-05-23";94612.27
44067;38111;"2023-12-04";7281.56
44068;4859;"2021-11-26";32589.07
44069;20145;"2024-01-09";93596.07
44070;4596;"2023-12-31";67216.0
44071;48441;"2024-09-05";61563.52
44072;36989;"2021-08-26";56151.44
44073;41978;"2024-01-08";39641.71
44074;2876;"2024-10-28";18776.07
44075;15198;"2024-05-12";73570.05
44076;16213;"2021-06-26";36679.66
44077;14890;"2021-10-15";23460.85
44078;8544;"2021-01-15";71126.28
44079;13246;"2025-02-26";75069.44
44080;9488;"2022-03-02";10684.51
44081;48550;"2024-11-08";46869.65
44082;43028;"2025-04-19";5560.01
44083;15265;"2024-10-11";33543.05
44084;6863;"2020-12-28";40077.06
44085;23647;"2021-07-05";91069.67
44086;13385;"2022-11-10";656.3
44087;45547;"2025-01-14";8722.82
44088;18761;"2024-08-22";16279.42
44089;1002;"2024-08-07";21583.79
44090;13512;"2025-06-30";64435.75
44091;7883;"2024-09-21";58974.02
44092;5310;"2023-04-21";24983.15
44093;22613;"2022-04-19";73422.74
44094;35424;"2024-11-01";40018.04
44095;44129;"2021-10-31";17610.26
44096;31567;"2024-08-22";22561.96
44097;4982;"2021-08-18";81593.05
44098;1040;"2022-02-03";97122.62
44099;15199;"2025-07-02";33908.5
44100;28850;"2023-08-18";21319.29
44101;2898;"2024-09-23";2805.79
44102;11673;"2023-02-10";16061.43
44103;48796;"2021-05-30";81351.54
44104;17488;"2024-10-19";54175.73
44105;9575;"2021-01-27";16530.5
44106;42627;"2021-05-17";96581.5
44107;8144;"2023-04-23";8011.84
44108;1498;"2022-02-25";13897.71
44109;35438;"2023-12-30";74255.23
44110;36174;"2021-06-11";15236.97
44111;41253;"2023-03-05";40968.85
44112;10709;"2021-10-04";14684.75
44113;1495;"2023-04-26";93758.8
44114;39386;"2021-11-28";11854.89
44115;10618;"2024-12-19";1322.99
44116;8755;"2022-03-20";47311.18
44117;17249;"2023-10-19";65562.39
44118;15081;"2023-12-07";4066.67
44119;3102;"2023-11-14";59512.51
44120;12590;"2021-05-20";551.25
44121;31646;"2021-02-06";9287.93
44122;12253;"2025-06-06";72539.16
44123;33154;"2022-04-10";87236.48
44124;11195;"2024-09-26";25921.11
44125;19055;"2021-02-21";78231.09
44126;9917;"2021-04-11";92451.94
44127;25463;"2023-03-10";55373.86
44128;7803;"2021-09-29";32229.32
44129;14893;"2024-08-23";23116.45
44130;41994;"2021-04-19";93334.55
44131;39173;"2023-06-19";64493.01
44132;23871;"2023-06-24";59035.45
44133;11819;"2024-06-29";61666.91
44134;45333;"2022-09-24";85943.75
44135;34599;"2022-09-02";41811.11
44136;25589;"2025-03-11";79781.79
44137;4238;"2023-09-24";67734.13
44138;31668;"2022-12-17";87568.46
44139;29902;"2024-07-08";44174.09
44140;47138;"2025-04-18";51005.07
44141;48038;"2023-02-27";61186.57
44142;12676;"2025-02-22";84870.43
44143;49716;"2023-09-11";59696.94
44144;27265;"2023-10-24";42155.26
44145;12382;"2021-10-10";6277.28
44146;2615;"2024-05-17";88198.97
44147;49304;"2022-09-08";47622.95
44148;42442;"2023-01-10";31314.32
44149;575;"2024-12-30";12199.49
44150;21115;"2023-09-25";53162.91
44151;20826;"2021-03-13";65740.49
44152;40172;"2025-03-12";19864.75
44153;13229;"2023-05-30";84029.96
44154;2088;"2023-11-27";806.62
44155;12049;"2023-04-26";28407.45
44156;41264;"2021-08-16";972.47
44157;22765;"2024-01-20";33959.5
44158;27380;"2022-01-11";78297.77
44159;37973;"2023-03-14";78985.05
44160;35940;"2022-04-29";13969.68
44161;337;"2022-09-30";63095.53
44162;40507;"2022-09-29";92392.5
44163;13952;"2023-11-20";80446.23
44164;8326;"2023-08-29";49989.95
44165;30403;"2022-06-17";20874.59
44166;32789;"2024-03-19";40222.73
44167;30035;"2021-10-03";37330.37
44168;39740;"2023-12-31";38098.01
44169;27269;"2021-06-14";60748.29
44170;38875;"2022-05-28";74616.08
44171;31360;"2021-09-24";62061.78
44172;13529;"2022-04-18";40088.16
44173;15198;"2021-05-06";87145.16
44174;45911;"2021-05-23";55048.15
44175;46480;"2024-03-08";91440.39
44176;48194;"2022-10-30";83622.0
44177;25927;"2024-11-23";53539.71
44178;5262;"2025-01-14";60963.09
44179;30713;"2022-04-10";51230.38
44180;46812;"2021-11-19";63237.8
44181;37434;"2021-08-10";16656.59
44182;15835;"2024-09-22";90762.46
44183;17877;"2021-02-15";40074.49
44184;39209;"2024-04-05";6286.46
44185;30959;"2025-07-25";6474.83
44186;26269;"2024-08-25";9050.25
44187;33349;"2023-10-17";76121.98
44188;30926;"2022-06-01";78061.9
44189;12228;"2024-08-08";60095.1
44190;28536;"2024-10-31";10118.73
44191;31288;"2025-01-02";60681.04
44192;2960;"2023-04-13";59996.27
44193;26985;"2024-02-08";96969.37
44194;10520;"2021-11-02";39665.0
44195;32388;"2023-04-21";47727.5
44196;23765;"2021-11-06";50712.81
44197;46336;"2022-01-17";90672.88
44198;37849;"2024-03-26";2099.31
44199;5458;"2023-12-28";34419.91
44200;12682;"2024-06-07";88596.95
44201;5950;"2022-02-16";63182.73
44202;27722;"2022-04-21";92785.41
44203;10503;"2020-12-10";67005.43
44204;29987;"2021-02-05";51108.74
44205;13674;"2025-05-27";4645.94
44206;43514;"2024-01-31";74663.23
44207;15908;"2022-07-03";66054.03
44208;38175;"2022-05-22";37801.76
44209;28489;"2021-08-18";9606.32
44210;957;"2023-06-11";11642.35
44211;28876;"2025-05-10";21289.21
44212;40893;"2023-02-16";21995.73
44213;16319;"2025-09-05";55683.18
44214;11728;"2024-03-21";22783.0
44215;14088;"2022-12-24";90235.79
44216;9536;"2024-01-29";46015.48
44217;34069;"2023-08-20";83814.39
44218;16089;"2024-12-30";46424.13
44219;14790;"2021-06-24";57635.6
44220;46730;"2022-06-22";51972.23
44221;9310;"2024-08-10";24210.93
44222;32471;"2022-09-16";25590.82
44223;30866;"2025-02-03";53874.25
44224;13837;"2022-09-03";20773.33
44225;2308;"2022-03-03";22900.39
44226;4882;"2025-07-09";22226.69
44227;23847;"2021-08-09";9096.25
44228;996;"2024-06-15";76285.18
44229;19427;"2022-04-04";43553.49
44230;12759;"2024-05-21";2941.18
44231;28039;"2025-10-25";86616.36
44232;13772;"2025-02-09";97117.78
44233;12794;"2025-09-04";95950.05
44234;35322;"2021-02-15";86129.79
44235;35257;"2024-07-17";61520.14
44236;42458;"2025-10-01";99973.36
44237;37762;"2021-09-25";33962.52
44238;21538;"2025-07-17";66196.68
44239;13796;"2022-05-31";25481.44
44240;33399;"2024-01-15";13568.75
44241;3314;"2022-05-09";86826.13
44242;4581;"2021-01-25";9766.53
44243;1009;"2022-03-25";60195.58
44244;9728;"2023-09-03";16498.98
44245;43133;"2022-09-20";45019.64
44246;46794;"2023-03-30";6928.99
44247;28590;"2021-04-08";80800.33
44248;30765;"2022-02-22";72678.16
44249;37534;"2024-03-07";24609.13
44250;49613;"2025-03-27";54705.63
44251;4016;"2025-11-17";17859.81
44252;45106;"2024-07-29";67014.47
44253;32652;"2025-07-04";52966.9
44254;45968;"2022-05-12";25114.44
44255;28684;"2025-03-11";4122.18
44256;30373;"2022-03-09";67149.52
44257;25091;"2025-07-26";46592.34
44258;20695;"2022-07-05";68200.8
44259;48934;"2025-09-05";91053.27
44260;24083;"2021-06-01";37870.64
44261;5212;"2021-02-28";37477.05
44262;42158;"2023-03-28";78095.27
44263;5080;"2024-04-03";19441.76
44264;43254;"2023-08-24";76345.43
44265;45894;"2021-12-17";45720.77
44266;42383;"2024-09-22";73552.3
44267;14127;"2023-06-12";5754.38
44268;1083;"2021-06-05";72554.08
44269;21735;"2022-08-03";92983.54
44270;19129;"2021-01-22";4042.8
44271;17471;"2024-07-04";72113.18
44272;3740;"2023-03-06";65470.73
44273;5828;"2022-05-26";6792.88
44274;4303;"2022-09-29";33541.56
44275;31973;"2022-10-30";80603.89
44276;46174;"2021-09-03";76583.95
44277;39993;"2021-06-27";14623.7
44278;34013;"2023-03-06";14741.09
44279;24409;"2023-03-19";38612.56
44280;25569;"2024-06-28";75749.82
44281;37699;"2025-11-02";17611.16
44282;21461;"2023-12-21";27847.0
44283;25753;"2024-07-02";70536.52
44284;4601;"2023-06-23";10112.91
44285;26563;"2024-01-16";70233.74
44286;40904;"2024-01-29";78891.8
44287;12748;"2025-09-05";66347.25
44288;7273;"2023-08-02";49899.57
44289;42822;"2023-09-12";70629.21
44290;7716;"2024-03-09";35104.21
44291;812;"2025-08-10";91628.72
44292;4628;"2021-10-06";60949.57
44293;21625;"2023-11-26";13819.95
44294;24352;"2023-08-23";47583.42
44295;20562;"2022-04-06";4714.79
44296;38614;"2023-04-17";45236.65
44297;26389;"2023-02-15";23450.39
44298;28364;"2025-07-12";4256.97
44299;39461;"2024-01-15";60192.55
44300;12269;"2021-11-25";28063.55
44301;2857;"2024-04-07";71563.29
44302;25459;"2022-09-23";96367.3
44303;45369;"2024-08-15";13673.99
44304;21830;"2021-10-21";58504.86
44305;30312;"2024-10-17";61225.06
44306;48020;"2023-11-06";3365.09
44307;6385;"2021-05-14";77011.24
44308;2765;"2024-02-28";73709.69
44309;28271;"2023-05-09";72049.77
44310;35350;"2025-03-21";28851.53
44311;38234;"2022-11-08";90217.46
44312;31204;"2024-10-11";55529.64
44313;9048;"2025-11-02";37284.07
44314;39815;"2022-05-20";49051.68
44315;8247;"2022-05-18";61646.43
44316;14258;"2024-02-02";86407.62
44317;669;"2020-12-21";29046.49
44318;10102;"2025-06-30";65887.1
44319;22820;"2021-08-17";18532.45
44320;9418;"2020-12-17";11819.39
44321;33645;"2023-10-15";93666.85
44322;13674;"2023-03-31";89630.62
44323;18298;"2024-06-20";33507.09
44324;21801;"2024-08-17";89101.91
44325;3305;"2024-06-15";81664.42
44326;32632;"2022-01-27";9263.84
44327;32792;"2021-04-22";22621.47
44328;24386;"2024-01-26";23543.38
44329;43441;"2023-02-19";20187.86
44330;19224;"2024-11-20";10538.85
44331;46588;"2021-12-04";38082.44
44332;40627;"2021-12-22";60904.1
44333;48094;"2024-10-21";86107.13
44334;1198;"2025-04-18";64925.77
44335;20346;"2023-12-03";20957.06
44336;26848;"2022-10-08";96759.16
44337;32878;"2024-06-10";90373.56
44338;30856;"2022-06-21";99608.79
44339;3363;"2024-07-21";75931.69
44340;12103;"2021-08-16";45243.49
44341;18252;"2021-05-30";84184.61
44342;27955;"2023-12-24";87707.24
44343;9001;"2023-04-13";61688.85
44344;17028;"2022-04-20";46256.07
44345;21599;"2021-05-22";86276.64
44346;21950;"2021-11-30";76524.46
44347;41781;"2024-07-22";8170.63
44348;9000;"2024-12-16";34834.78
44349;2996;"2022-11-02";80857.44
44350;408;"2021-10-13";4422.43
44351;40249;"2021-06-11";97944.0
44352;42192;"2023-07-16";51710.02
44353;35306;"2024-03-16";61472.68
44354;11780;"2022-06-27";44073.13
44355;45619;"2025-02-07";69809.74
44356;33077;"2025-02-22";88623.9
44357;8492;"2022-03-14";66572.34
44358;29187;"2021-08-09";3356.57
44359;22516;"2023-08-23";47945.96
44360;12438;"2021-09-01";4007.39
44361;46042;"2022-06-05";25883.19
44362;25868;"2025-07-25";58850.98
44363;5694;"2024-09-01";59569.94
44364;11912;"2023-12-09";74028.34
44365;25914;"2024-07-16";39164.07
44366;25823;"2022-06-14";89043.02
44367;12509;"2021-09-12";87664.39
44368;35212;"2022-07-22";56799.8
44369;25408;"2025-08-12";54174.12
44370;33342;"2022-08-16";70759.97
44371;45212;"2022-10-19";14726.77
44372;6823;"2021-05-04";14030.38
44373;29887;"2021-06-24";7606.63
44374;18895;"2021-03-23";41563.55
44375;3459;"2025-05-18";95707.04
44376;27836;"2024-05-01";89716.96
44377;47582;"2022-09-29";38854.78
44378;30619;"2021-07-22";89013.8
44379;40886;"2022-11-22";12760.49
44380;28496;"2025-02-21";70990.88
44381;47571;"2025-09-15";92332.39
44382;48377;"2022-09-08";71562.31
44383;25580;"2021-03-03";78219.14
44384;8722;"2022-03-22";42539.8
44385;36025;"2021-11-08";85276.78
44386;38270;"2025-08-03";97178.74
44387;12626;"2023-03-16";28839.51
44388;14168;"2024-11-30";43917.05
44389;28055;"2022-03-12";35676.94
44390;29658;"2021-06-14";42808.76
44391;23977;"2024-08-01";59812.57
44392;3397;"2021-08-23";1821.09
44393;8433;"2024-11-04";62379.96
44394;48876;"2021-06-15";95352.19
44395;38729;"2025-07-29";95654.49
44396;2355;"2024-11-20";51306.3
44397;2047;"2021-07-28";18295.22
44398;34583;"2022-04-07";6010.02
44399;30965;"2023-10-15";18152.69
44400;42324;"2025-03-21";32271.19
44401;28397;"2021-10-21";84378.67
44402;14952;"2024-06-05";13914.95
44403;15275;"2023-10-23";46830.58
44404;3418;"2022-03-14";66539.84
44405;3759;"2024-12-13";70116.41
44406;46706;"2023-02-28";23238.0
44407;25549;"2022-10-19";15183.5
44408;31867;"2023-02-06";39507.04
44409;29427;"2023-01-14";36028.0
44410;16036;"2024-03-14";4854.36
44411;38372;"2025-06-22";21957.91
44412;26824;"2024-10-25";44176.72
44413;35532;"2021-06-14";78815.98
44414;15813;"2024-04-16";60297.34
44415;21824;"2022-09-18";45463.19
44416;14732;"2024-02-14";4314.07
44417;5934;"2021-03-05";90979.79
44418;6873;"2023-08-07";952.24
44419;8924;"2023-07-18";11570.76
44420;15891;"2024-03-21";28674.05
44421;15193;"2025-06-09";32800.53
44422;8851;"2022-12-27";1337.17
44423;27606;"2025-01-21";30403.99
44424;25266;"2025-05-20";7334.06
44425;36841;"2024-05-21";16458.08
44426;22790;"2021-11-28";6653.28
44427;2761;"2025-02-12";46285.95
44428;23251;"2023-05-19";19347.4
44429;39133;"2025-11-06";16502.45
44430;3651;"2022-11-25";68894.41
44431;18189;"2025-03-29";23375.04
44432;32619;"2023-05-13";31709.69
44433;20185;"2024-11-23";45213.9
44434;35749;"2022-10-07";52429.67
44435;18901;"2024-12-18";97980.68
44436;10447;"2024-09-19";71492.37
44437;4043;"2023-05-10";95345.92
44438;25106;"2025-07-29";49556.64
44439;34537;"2024-01-05";34337.32
44440;8416;"2021-04-25";7838.68
44441;7868;"2021-11-17";63444.88
44442;35092;"2023-10-26";35188.9
44443;10525;"2024-10-11";2794.58
44444;31740;"2022-05-02";41330.48
44445;13733;"2024-11-27";84434.29
44446;25962;"2022-10-02";89740.36
44447;42844;"2025-05-29";12932.25
44448;20626;"2022-04-12";22428.83
44449;20764;"2024-08-09";19053.64
44450;18476;"2023-05-14";82771.26
44451;8345;"2024-06-03";72733.03
44452;15320;"2023-02-03";70923.17
44453;21075;"2023-07-25";6722.92
44454;10933;"2024-06-20";44835.94
44455;15065;"2024-08-23";11828.29
44456;49025;"2021-11-11";99257.4
44457;17550;"2023-08-20";89862.2
44458;5979;"2021-07-02";58141.0
44459;27273;"2022-03-22";81134.09
44460;38003;"2024-01-11";20422.71
44461;34090;"2024-02-27";84602.37
44462;3071;"2024-01-25";4201.1
44463;41030;"2024-03-17";55443.65
44464;17663;"2024-12-31";52299.06
44465;4028;"2025-05-20";89719.58
44466;45380;"2024-05-06";38080.92
44467;189;"2023-08-14";48449.53
44468;12354;"2021-12-28";14748.48
44469;7350;"2023-03-25";1672.16
44470;26279;"2021-12-23";83604.3
44471;21785;"2022-03-17";69998.3
44472;40722;"2021-03-24";44695.2
44473;49592;"2022-07-16";33950.92
44474;26259;"2022-10-10";17877.75
44475;9772;"2023-10-30";42762.93
44476;497;"2022-04-16";68166.0
44477;8078;"2021-05-12";62530.19
44478;15340;"2025-05-06";58685.63
44479;17691;"2024-01-09";96351.81
44480;26616;"2023-03-28";41257.29
44481;16340;"2024-08-29";39019.69
44482;4416;"2024-05-31";20270.82
44483;14810;"2023-10-06";95595.97
44484;28268;"2023-08-21";24245.96
44485;21077;"2022-11-19";36316.23
44486;47337;"2022-12-07";35669.69
44487;3523;"2022-07-23";29862.58
44488;47335;"2022-01-20";94806.28
44489;28791;"2021-10-13";86503.43
44490;11848;"2023-09-13";6374.76
44491;534;"2021-04-26";66374.13
44492;42612;"2024-09-09";85099.11
44493;30597;"2024-06-20";10677.23
44494;15568;"2024-11-08";20358.96
44495;23083;"2021-11-20";87952.81
44496;24260;"2025-06-19";6888.53
44497;8598;"2025-09-17";84986.95
44498;44002;"2022-08-28";16531.66
44499;16894;"2023-05-25";82782.26
44500;40968;"2023-06-20";32941.05
44501;44317;"2024-08-13";15888.36
44502;2571;"2021-11-30";69713.85
44503;2578;"2023-05-30";86308.39
44504;31552;"2023-10-10";44131.1
44505;20705;"2025-07-29";41530.57
44506;6450;"2025-11-29";91041.77
44507;17069;"2023-12-12";48163.28
44508;19849;"2025-10-26";60223.39
44509;28508;"2022-05-29";43522.67
44510;48415;"2023-02-14";24201.02
44511;42581;"2024-02-24";55794.64
44512;5575;"2025-07-23";32858.62
44513;10200;"2024-08-07";2182.71
44514;21637;"2021-04-13";78197.95
44515;42064;"2023-05-07";39849.46
44516;6684;"2021-03-21";24668.6
44517;41573;"2025-03-07";2252.67
44518;7326;"2022-08-11";66554.06
44519;36681;"2024-08-02";1283.67
44520;44520;"2023-06-03";73404.0
44521;21635;"2021-08-23";31928.26
44522;44;"2023-09-05";88260.23
44523;48495;"2024-11-04";14551.44
44524;45180;"2024-01-25";32435.74
44525;23204;"2022-10-22";45885.45
44526;9213;"2024-06-12";23109.16
44527;10817;"2024-11-07";97859.62
44528;38058;"2025-04-14";35887.91
44529;40899;"2023-10-04";64080.6
44530;13353;"2021-11-10";73533.3
44531;47699;"2025-01-12";85819.3
44532;26647;"2021-09-13";75639.49
44533;1482;"2024-07-09";53484.6
44534;41059;"2024-05-29";8540.01
44535;8794;"2021-10-09";98359.48
44536;8406;"2024-04-21";8763.1
44537;33126;"2025-10-26";8281.99
44538;18909;"2021-01-25";5224.06
44539;17281;"2025-03-28";22942.46
44540;17075;"2024-10-03";75476.04
44541;20364;"2021-09-26";46205.0
44542;9130;"2024-03-05";87751.46
44543;41991;"2021-04-20";96233.34
44544;6230;"2024-06-09";77724.99
44545;29961;"2024-03-24";1096.67
44546;14363;"2025-07-13";4818.06
44547;37379;"2025-09-04";76557.41
44548;1556;"2023-01-17";11186.85
44549;39109;"2021-09-19";99197.35
44550;18536;"2025-05-25";49376.39
44551;4540;"2025-04-30";35922.97
44552;3639;"2021-12-10";44191.26
44553;13781;"2021-01-09";52726.27
44554;47581;"2024-10-20";71279.42
44555;34655;"2021-10-19";83690.95
44556;8201;"2021-07-02";48826.73
44557;14953;"2021-03-21";89748.48
44558;7295;"2025-05-20";52703.9
44559;30064;"2024-11-21";50427.87
44560;35721;"2021-03-10";17335.06
44561;30825;"2023-01-23";59110.95
44562;40249;"2023-01-05";39126.15
44563;27219;"2025-07-10";64578.46
44564;56;"2023-12-25";18049.9
44565;24301;"2021-01-18";74211.87
