"card_txn_id";"card_id";"amount";"txn_date";"merchant_name";"city"
47441;9794;134.86;"2024-08-18 10:44:24";"Jha Group";"Satara"
47442;12990;8644.06;"2025-01-24 05:02:31";"Wadhwa-Shanker";"Pune"
47443;47074;19913.03;"2025-11-28 23:38:53";"Date-Chand";"Nashik"
47444;17477;10301.57;"2024-11-24 02:00:45";"Dhawan, Agarwal and Srinivasan";"Satara"
47445;7589;10528.93;"2024-03-19 09:24:21";"Bora Ltd";"Mumbai"
47446;47827;1766.48;"2023-12-20 22:41:31";"Chaudhary LLC";"Solapur"
47447;42760;16159.79;"2025-04-20 05:10:14";"Kant Group";"Thane"
47448;12254;13613.48;"2024-09-04 07:17:24";"Sabharwal, Shah and Pandya";"Kolhapur"
47449;38977;14354.85;"2024-09-23 11:28:49";"Deep LLC";"Thane"
47450;49533;4077.51;"2025-05-30 20:01:21";"Barman-Aggarwal";"Ahmednagar"
47451;16385;566.54;"2024-04-16 01:39:25";"Om, Butala and Agarwal";"Pune"
47452;17154;3816.82;"2024-10-28 04:11:56";"Purohit, Sen and Bir";"Ahmednagar"
47453;5896;13439.66;"2025-05-10 08:07:22";"Malhotra, Singh and Merchant";"Satara"
47454;3692;14515.44;"2025-02-13 07:46:59";"Cheema LLC";"Aurangabad"
47455;23143;303.0;"2024-01-09 05:33:15";"Vala Group";"Kolhapur"
47456;10767;5116.79;"2024-12-01 07:27:09";"Das-Tella";"Aurangabad"
47457;4775;5494.98;"2025-01-18 10:26:09";"Savant, Lall and Chanda";"Mumbai"
47458;2600;175.28;"2025-07-06 15:25:27";"Sandal and Sons";"Satara"
47459;41020;10704.05;"2025-07-07 08:26:51";"Handa-Om";"Mumbai"
47460;7393;2432.99;"2025-12-04 23:58:08";"Mallick-Kumer";"Kolhapur"
47461;33413;9067.83;"2024-01-21 19:32:10";"Garg-Raju";"Aurangabad"
47462;18971;9049.83;"2024-06-30 05:24:12";"Talwar, Saran and Kurian";"Pune"
47463;18159;15517.24;"2023-12-28 18:53:51";"Dora-Raja";"Kolhapur"
47464;15007;7143.43;"2025-08-31 19:45:53";"Behl-Johal";"Solapur"
47465;35474;14142.26;"2024-07-07 15:50:24";"Sinha, Parmar and Soni";"Ahmednagar"
47466;37733;9487.98;"2024-06-15 03:42:58";"Sur-Golla";"Pune"
47467;20573;4494.23;"2025-04-11 02:24:28";"Bhatnagar, Bail and Jaggi";"Ahmednagar"
47468;25227;18311.74;"2024-08-25 14:03:44";"Salvi, Char and Apte";"Ahmednagar"
47469;34593;3484.82;"2024-03-06 22:29:36";"Mohan, Ravi and Varghese";"Mumbai"
47470;35989;5717.26;"2024-03-01 10:13:09";"D’Alia Inc";"Pune"
47471;12674;4538.61;"2025-08-17 12:16:40";"Dhaliwal, Parmar and Goswami";"Thane"
47472;9861;8779.2;"2024-05-01 01:57:29";"Deo, Ranganathan and Shukla";"Solapur"
47473;28735;17004.21;"2025-07-10 09:38:28";"Bumb, Baral and Bhandari";"Aurangabad"
47474;12452;9201.35;"2025-06-29 14:14:30";"Varma, Pradhan and Murty";"Pune"
47475;41837;3608.79;"2024-12-07 05:26:19";"Sami, Hans and Sahota";"Pune"
47476;29863;2923.79;"2024-10-07 08:13:49";"Choudhry LLC";"Mumbai"
47477;10551;9577.89;"2024-10-02 11:42:44";"Bajaj-Dhaliwal";"Ahmednagar"
47478;21269;18181.5;"2024-09-23 06:45:46";"Dewan-Mannan";"Solapur"
47479;31771;10602.41;"2025-02-23 04:56:24";"Aggarwal, Dhar and Jha";"Aurangabad"
47480;15025;6457.54;"2024-12-07 11:55:12";"Morar, Singh and Borde";"Nagpur"
47481;20868;17742.84;"2025-08-19 14:06:59";"Shankar, Sengupta and Sant";"Thane"
47482;16725;7881.76;"2024-08-07 11:04:55";"Ganguly-Narang";"Aurangabad"
47483;28250;11152.07;"2025-08-03 19:42:13";"Thakkar, Ahluwalia and Dave";"Ahmednagar"
47484;43530;19285.99;"2024-07-21 10:16:50";"Brahmbhatt-Mane";"Solapur"
47485;15715;15426.89;"2024-01-04 23:54:10";"Loke, Rajagopalan and Tak";"Aurangabad"
47486;46971;9936.91;"2024-04-19 05:37:05";"Kale-Vig";"Nashik"
47487;42828;4315.28;"2025-09-05 14:10:41";"Sodhi, Khatri and Pant";"Aurangabad"
47488;27462;9156.5;"2024-10-12 01:14:40";"Arya and Sons";"Satara"
47489;28318;11123.06;"2024-03-30 19:42:06";"Bora Group";"Satara"
47490;39361;16401.85;"2024-09-14 09:58:19";"Sawhney-Dewan";"Satara"
47491;30539;9492.35;"2025-04-11 12:36:11";"Sani LLC";"Nashik"
47492;40257;4669.03;"2024-09-17 05:19:11";"Bansal, Menon and Mukhopadhyay";"Thane"
47493;46297;3866.92;"2024-03-27 17:10:57";"Sampath Inc";"Satara"
47494;6451;4995.73;"2024-10-09 10:56:41";"Walla Group";"Ahmednagar"
47495;6098;15700.23;"2025-08-24 10:38:07";"Ahluwalia PLC";"Thane"
47496;6512;3133.42;"2024-10-10 02:09:35";"Pillai-Chand";"Ahmednagar"
47497;16493;2222.91;"2024-11-02 12:46:32";"Nagarajan-Jhaveri";"Nashik"
47498;46020;18064.2;"2024-12-19 14:28:34";"Borra Ltd";"Solapur"
47499;17033;5179.59;"2024-10-03 17:06:42";"Suresh, Sachar and Yadav";"Kolhapur"
47500;9660;2731.95;"2025-05-28 02:45:11";"Bose-Sahni";"Thane"
47501;47995;3753.58;"2025-10-19 09:08:36";"Minhas, Suri and Bandi";"Satara"
47502;10080;12529.92;"2024-02-04 16:58:51";"Mangal, Kala and Badami";"Aurangabad"
47503;27281;16482.39;"2024-05-26 12:11:13";"Chacko-Vaidya";"Nashik"
47504;45064;8705.16;"2025-09-09 22:05:33";"Ratta, Sarin and Joshi";"Mumbai"
47505;13859;13672.11;"2025-10-22 20:37:28";"Choudhry, Tripathi and Nath";"Pune"
47506;35483;16386.05;"2025-07-11 23:29:21";"Parikh Ltd";"Thane"
47507;29786;10910.49;"2024-11-02 10:44:35";"Saha-Sinha";"Aurangabad"
47508;10696;6732.63;"2025-01-27 16:03:46";"Bala, Saha and Natarajan";"Mumbai"
47509;8774;17497.89;"2024-09-07 14:12:00";"Bhatt, Palan and Raman";"Ahmednagar"
47510;45430;4849.79;"2024-11-05 12:44:02";"Wadhwa-Deshpande";"Thane"
47511;15729;12131.72;"2024-01-15 03:29:45";"Saraf, Mangal and Suri";"Mumbai"
47512;36554;3595.18;"2024-09-25 18:41:37";"Sampath-Saini";"Mumbai"
47513;44637;9527.59;"2025-03-25 12:22:07";"Johal-Rege";"Aurangabad"
47514;32490;13361.02;"2025-04-03 01:16:57";"Guha-Borde";"Satara"
47515;27712;1354.51;"2024-06-08 19:44:53";"Srinivasan, Batta and Contractor";"Solapur"
47516;34026;616.09;"2024-12-24 07:34:23";"Chandran, Bhattacharyya and Sha";"Aurangabad"
47517;32733;5084.36;"2024-06-09 11:26:45";"Contractor, Puri and Behl";"Kolhapur"
47518;45095;949.15;"2024-02-13 19:46:16";"Kadakia, Tella and Sharaf";"Pune"
47519;33847;16480.91;"2025-05-05 05:55:13";"Nagarajan Group";"Kolhapur"
47520;22033;18982.22;"2024-03-23 22:14:40";"Bains and Sons";"Nagpur"
47521;32283;10619.61;"2024-03-03 01:29:40";"Nadig, Lanka and Jha";"Mumbai"
47522;26184;11406.59;"2025-05-21 09:34:14";"Dass Inc";"Ahmednagar"
47523;34739;750.07;"2024-04-12 06:49:03";"Bhakta-Sahni";"Ahmednagar"
47524;2293;13747.11;"2025-06-13 04:15:29";"Bal PLC";"Nagpur"
47525;13081;13729.77;"2024-12-12 12:16:46";"Misra, Hayre and Ray";"Thane"
47526;4328;10246.69;"2025-04-14 18:10:47";"Mani LLC";"Aurangabad"
47527;2396;17075.96;"2025-07-11 02:40:49";"Rao-Lad";"Mumbai"
47528;30817;6196.97;"2025-05-26 02:31:34";"Sehgal-Mani";"Pune"
47529;46027;5542.04;"2024-06-13 00:02:46";"Shanker and Sons";"Thane"
47530;27121;16865.88;"2024-06-29 00:37:48";"Bal, Dara and Garde";"Ahmednagar"
47531;31523;2641.02;"2025-12-03 13:46:46";"Varkey PLC";"Mumbai"
47532;38399;14430.54;"2024-02-21 21:38:13";"Kanda PLC";"Nashik"
47533;39486;15987.88;"2023-12-10 04:26:01";"Muni-Mukhopadhyay";"Ahmednagar"
47534;49761;16816.34;"2024-05-29 18:12:11";"Mitter, Lal and Dhar";"Nagpur"
47535;40155;9477.9;"2024-07-18 20:51:35";"Chandra-Lanka";"Thane"
47536;36930;15876.57;"2025-05-07 14:18:47";"Krishnamurthy Inc";"Thane"
47537;28331;14114.1;"2024-03-29 16:23:05";"Swamy Ltd";"Nashik"
47538;34298;5509.65;"2025-01-11 03:09:43";"Contractor-Lanka";"Mumbai"
47539;48335;11565.66;"2024-09-16 16:37:43";"Chauhan Ltd";"Kolhapur"
47540;22832;3091.47;"2025-01-24 14:58:35";"Balakrishnan-Rau";"Nashik"
47541;13656;5856.67;"2024-10-23 03:57:06";"Nanda-Ghosh";"Nagpur"
47542;27804;15796.38;"2024-02-02 19:19:40";"Deol Ltd";"Pune"
47543;34789;8023.4;"2024-12-21 06:58:39";"Bhardwaj-Dhingra";"Satara"
47544;14992;1335.56;"2024-04-02 11:53:52";"Vora-Hayre";"Kolhapur"
47545;18423;1517.27;"2024-02-27 05:27:46";"Raj, Ganesan and Hans";"Ahmednagar"
47546;19200;14575.87;"2024-01-23 06:06:09";"Iyer-Saran";"Kolhapur"
47547;46500;11411.58;"2024-07-27 21:59:53";"Issac-Balay";"Nagpur"
47548;41990;12306.73;"2024-12-28 17:03:15";"Guha, Chowdhury and Sani";"Nashik"
47549;916;17597.27;"2024-02-02 17:58:00";"Sood-Shukla";"Thane"
47550;22839;9851.89;"2025-09-22 16:21:23";"Pingle, Khare and Rattan";"Kolhapur"
47551;38990;3048.7;"2024-10-17 20:46:32";"Oak, Bala and Nagy";"Ahmednagar"
47552;30361;10789.46;"2024-01-26 21:17:45";"Bedi and Sons";"Satara"
47553;43380;18699.42;"2025-03-04 06:02:53";"Shukla-Krish";"Satara"
47554;25254;11851.6;"2024-04-24 16:26:12";"Behl, Jain and Desai";"Pune"
47555;48558;5182.83;"2024-12-15 05:07:27";"Parekh, Kalla and Kannan";"Pune"
47556;31360;8692.72;"2024-07-20 11:22:57";"Biswas, Sem and Lanka";"Mumbai"
47557;44039;17648.46;"2025-03-27 11:28:35";"Lala-Raghavan";"Solapur"
47558;25209;16773.94;"2024-11-04 15:21:21";"Oommen, Virk and Edwin";"Pune"
47559;3527;2252.67;"2024-05-22 15:21:08";"Raju-Narayanan";"Ahmednagar"
47560;906;9121.9;"2024-02-09 00:20:43";"Sehgal, Hari and Agate";"Ahmednagar"
47561;47176;12848.95;"2024-08-17 03:53:37";"Mann PLC";"Nashik"
47562;2215;5283.06;"2025-01-02 23:46:04";"Warrior Group";"Thane"
47563;33797;4805.09;"2024-12-09 02:05:52";"Chaudhari, Dass and Dua";"Solapur"
47564;36828;18270.98;"2024-03-15 23:37:25";"Luthra, Joshi and Tripathi";"Solapur"
47565;20428;12638.01;"2024-03-27 00:35:10";"Suri, Chad and Lala";"Kolhapur"
47566;39256;11989.86;"2024-11-05 16:56:06";"Varghese Inc";"Nashik"
47567;10663;10155.67;"2025-08-25 23:52:33";"Natarajan-Edwin";"Nashik"
47568;45351;8357.28;"2025-11-28 04:39:14";"Pingle, Kuruvilla and Tella";"Aurangabad"
47569;45011;13168.42;"2025-09-02 08:59:59";"Dua LLC";"Nagpur"
47570;39805;18255.95;"2024-12-13 19:02:45";"Ganesan and Sons";"Kolhapur"
47571;17070;10427.16;"2024-08-12 13:23:36";"Bawa, Dhillon and Pingle";"Nashik"
47572;13590;325.99;"2024-07-21 06:21:49";"Jaggi Inc";"Nashik"
47573;25691;18644.36;"2025-09-27 20:01:06";"Ghose, Viswanathan and Nagi";"Nashik"
47574;39789;19699.67;"2025-12-08 17:21:11";"Chand-Deshmukh";"Nagpur"
47575;33181;13033.53;"2025-05-04 15:52:01";"Mitra LLC";"Ahmednagar"
47576;36711;10335.2;"2024-11-07 17:36:51";"Chaudhari-Shere";"Solapur"
47577;44333;1570.77;"2023-12-29 23:42:20";"Parekh LLC";"Solapur"
47578;44864;5389.8;"2024-01-03 01:30:31";"Karan Ltd";"Kolhapur"
47579;23594;6307.6;"2025-04-15 05:47:33";"Sathe, Misra and Bahl";"Satara"
47580;43050;5295.12;"2025-10-03 18:18:32";"Barad Inc";"Solapur"
47581;5807;5261.51;"2024-08-23 21:14:50";"Dani-Iyengar";"Pune"
47582;19588;12621.66;"2024-10-10 22:49:58";"Menon PLC";"Nagpur"
47583;18830;9238.69;"2024-04-06 17:26:46";"Arora, Kala and Koshy";"Nagpur"
47584;43036;6716.71;"2024-02-05 06:07:26";"Bera-Chadha";"Satara"
47585;27513;18695.98;"2025-08-30 10:28:31";"Chokshi-Bera";"Satara"
47586;29251;17479.76;"2023-12-24 08:54:15";"Cheema-Mammen";"Solapur"
47587;24085;19266.12;"2024-05-13 22:00:56";"Edwin-Pillay";"Pune"
47588;49736;11981.62;"2024-06-02 13:10:58";"Peri, Devi and Varghese";"Pune"
47589;28280;4348.81;"2024-04-07 10:23:31";"Kaur, Sethi and Chad";"Thane"
47590;1861;12090.89;"2025-04-06 05:51:52";"Lata, Nayar and Baria";"Thane"
47591;13795;19511.5;"2024-10-31 05:56:07";"Ganesh-Suri";"Pune"
47592;18940;15241.59;"2024-04-23 11:21:53";"Tella-Nayar";"Satara"
47593;37978;19177.84;"2025-01-27 15:53:02";"Parmar, Srinivasan and Narang";"Aurangabad"
47594;17170;15852.0;"2024-11-11 16:26:46";"Chaudry-Varghese";"Ahmednagar"
47595;6002;19987.84;"2024-01-15 15:40:53";"Pandey-Banik";"Thane"
47596;6697;8225.54;"2025-04-08 13:34:15";"Kibe-Magar";"Satara"
47597;29088;5695.68;"2024-02-11 09:36:43";"Oak, Raval and Mody";"Nagpur"
47598;37294;15427.03;"2025-11-06 16:48:23";"Kara, Vala and Mitra";"Nagpur"
47599;5869;19299.85;"2025-01-02 03:23:42";"Narang, Kumar and Swamy";"Pune"
47600;33972;5724.39;"2024-03-31 19:10:23";"Prabhu Inc";"Mumbai"
47601;4507;8894.65;"2025-11-05 21:31:58";"Sarraf, Aurora and Sood";"Ahmednagar"
47602;5316;6755.26;"2024-09-30 10:54:04";"Divan-Parmer";"Nashik"
47603;8941;12623.24;"2025-10-23 06:11:28";"Mani, Chauhan and Seth";"Pune"
47604;40637;2584.99;"2024-05-13 05:37:49";"Saran and Sons";"Aurangabad"
47605;9721;13155.2;"2024-04-09 20:55:09";"Batta, Sathe and Dugar";"Solapur"
47606;7279;15280.22;"2025-09-08 03:29:27";"Desai and Sons";"Nagpur"
47607;33638;13556.51;"2024-03-16 10:06:08";"Narang-Sethi";"Solapur"
47608;6454;11810.88;"2024-08-11 22:48:10";"Devi LLC";"Aurangabad"
47609;452;6574.2;"2024-11-25 12:41:35";"Borra, Arora and Balan";"Aurangabad"
47610;2466;17335.84;"2024-04-01 20:29:51";"Varkey, Rau and Koshy";"Ahmednagar"
47611;34363;2097.73;"2025-04-11 19:41:48";"Chander, Gill and Chaudry";"Thane"
47612;30991;10222.19;"2024-01-31 08:44:09";"Ramachandran LLC";"Mumbai"
47613;37416;16736.5;"2024-04-29 02:08:38";"Kade, Master and Bhagat";"Solapur"
47614;48047;9596.76;"2025-05-25 08:57:13";"Ray-Dani";"Nagpur"
47615;21527;3861.21;"2024-02-21 04:52:36";"Kapur, Parekh and Pathak";"Kolhapur"
47616;29212;5490.01;"2025-11-17 13:23:52";"Bhandari-Jain";"Aurangabad"
47617;31507;2217.25;"2024-02-14 13:19:11";"Sur Ltd";"Mumbai"
47618;5564;14576.59;"2024-03-30 04:11:27";"Ramanathan Group";"Kolhapur"
47619;33437;7673.92;"2025-11-28 15:13:12";"Chaudhuri-Thaker";"Aurangabad"
47620;48524;8425.45;"2024-02-02 17:00:16";"Vohra-Bera";"Nashik"
47621;35703;9825.01;"2024-08-23 03:06:00";"Pall-Sekhon";"Kolhapur"
47622;16269;5260.02;"2024-12-29 02:31:24";"Lal-Bhatnagar";"Pune"
47623;14280;1316.71;"2024-07-25 09:42:27";"Pandya-Sahni";"Pune"
47624;3160;24.14;"2024-06-29 19:40:39";"Setty Group";"Ahmednagar"
47625;45380;1119.5;"2024-09-06 00:08:51";"Chad, Vasa and Kapur";"Mumbai"
47626;6406;10225.9;"2025-02-15 23:25:17";"Bhandari, Sem and Konda";"Nagpur"
47627;40581;15457.79;"2024-04-24 07:10:03";"Chakraborty, Bajwa and Purohit";"Pune"
47628;18838;697.52;"2025-10-30 11:45:23";"Pandit and Sons";"Satara"
47629;34471;15920.59;"2025-05-23 03:45:06";"Mitter-Varughese";"Mumbai"
47630;10412;7732.35;"2025-09-05 17:50:58";"Khurana, Gandhi and Khanna";"Aurangabad"
47631;35605;4736.33;"2024-09-23 05:54:21";"Thakur Inc";"Mumbai"
47632;18864;19951.47;"2024-04-04 15:26:45";"Solanki-Khatri";"Solapur"
47633;42374;2338.09;"2024-10-16 02:43:20";"Saini, Dutt and Saran";"Ahmednagar"
47634;23970;4645.39;"2025-06-06 00:59:42";"Hayer, Kibe and Raman";"Mumbai"
47635;30501;7257.47;"2024-05-02 20:22:45";"Nayak, Narasimhan and Chandran";"Solapur"
47636;49453;4718.55;"2024-07-25 04:18:08";"Sankaran, Murty and Thaman";"Solapur"
47637;46274;1670.91;"2024-07-16 07:07:56";"Bajaj-Sarin";"Kolhapur"
47638;5172;14284.29;"2023-12-20 03:11:06";"Samra Inc";"Nashik"
47639;40595;13187.38;"2025-01-18 17:21:54";"Ray Inc";"Satara"
47640;9747;13055.05;"2025-08-19 18:57:17";"Khurana-Arora";"Pune"
47641;37254;11268.88;"2025-05-21 20:21:57";"Bali-Pillai";"Pune"
47642;6284;8765.13;"2025-07-07 02:36:08";"Buch-Chopra";"Nagpur"
47643;46791;16475.39;"2024-02-10 12:27:10";"Sem-Karnik";"Nagpur"
47644;36167;3452.17;"2025-11-16 10:48:25";"Parmer-Kannan";"Kolhapur"
47645;47093;9898.05;"2024-01-13 06:04:05";"Suri, Prabhakar and Vaidya";"Aurangabad"
47646;43401;8802.1;"2025-10-03 00:17:11";"Comar-Khosla";"Mumbai"
47647;10424;12727.01;"2025-06-29 04:42:48";"Deep-Keer";"Nashik"
47648;41128;12394.58;"2025-06-21 19:58:19";"Mannan-Bora";"Thane"
47649;29201;13098.54;"2025-03-29 01:14:41";"Sant Ltd";"Nagpur"
47650;14384;12758.64;"2024-11-18 21:51:42";"Dutta, Dey and Deshpande";"Satara"
47651;37265;3311.44;"2025-05-21 21:55:12";"Agate-Biswas";"Thane"
47652;31933;17640.45;"2024-10-21 00:56:27";"Chakraborty, Rajagopal and Goswami";"Nashik"
47653;21786;913.02;"2025-08-30 15:52:32";"Kala-Issac";"Ahmednagar"
47654;20783;7643.1;"2024-12-01 07:57:39";"Tank Group";"Thane"
47655;8334;8009.56;"2025-01-27 22:12:43";"Pant, Padmanabhan and Jaggi";"Solapur"
47656;31034;15572.01;"2024-06-16 21:31:32";"Bhatnagar Ltd";"Solapur"
47657;39988;12217.66;"2024-11-27 21:20:52";"Walia-Baral";"Solapur"
47658;28610;7113.73;"2024-05-15 05:48:09";"Agarwal, Puri and Dara";"Thane"
47659;1136;1124.45;"2025-08-03 22:12:21";"Brar-Basak";"Kolhapur"
47660;33358;16047.15;"2024-07-14 12:14:14";"Mitra PLC";"Solapur"
47661;10991;3005.05;"2024-12-10 01:24:07";"Swaminathan Group";"Mumbai"
47662;1256;5121.95;"2025-11-23 17:32:20";"Bath Ltd";"Mumbai"
47663;10317;13835.65;"2023-12-17 03:19:41";"Sampath, Sule and Rege";"Solapur"
47664;14548;5463.44;"2025-04-20 11:18:27";"Kari, Chopra and Grover";"Thane"
47665;32657;17213.97;"2024-12-17 16:44:57";"Sibal and Sons";"Thane"
47666;24870;5592.43;"2025-08-25 00:23:34";"Rattan Group";"Nagpur"
47667;3922;4636.46;"2024-08-29 08:17:32";"Nigam-Ratti";"Pune"
47668;17134;11487.94;"2024-02-07 15:02:06";"Shroff LLC";"Solapur"
47669;13226;5177.57;"2025-10-28 14:53:30";"Sami, Virk and Bhardwaj";"Ahmednagar"
47670;20358;19971.09;"2025-02-24 02:52:33";"Master-Manda";"Thane"
47671;36085;18820.17;"2024-02-24 13:03:23";"Nigam-Dasgupta";"Pune"
47672;11741;4443.73;"2024-08-05 00:17:24";"Ganesan, Master and Prabhu";"Mumbai"
47673;14627;2660.06;"2024-08-25 03:46:20";"Bhatia Inc";"Aurangabad"
47674;40827;17749.06;"2024-07-18 23:54:48";"Nagar-Chandran";"Nagpur"
47675;38349;7227.83;"2025-10-29 07:07:49";"Narayan-Guha";"Thane"
47676;48329;4221.93;"2025-07-02 14:32:43";"Bhandari-Gera";"Kolhapur"
47677;23709;15955.75;"2025-03-20 07:40:53";"Dhingra-Sant";"Thane"
47678;28552;3283.47;"2025-11-06 21:58:05";"Maharaj and Sons";"Ahmednagar"
47679;35857;17740.44;"2024-07-18 09:50:34";"Vohra and Sons";"Kolhapur"
47680;30286;19026.37;"2025-10-23 17:24:23";"Chaudhry LLC";"Nashik"
47681;44111;3955.87;"2025-04-29 01:59:45";"Dutt, Srinivasan and Nagarajan";"Nagpur"
47682;39649;13123.89;"2025-07-14 03:31:38";"Arora, Johal and Hayre";"Nagpur"
47683;31827;9556.9;"2025-08-24 15:49:38";"Seth-Chaudhuri";"Ahmednagar"
47684;48587;12212.9;"2024-04-27 20:01:28";"Sani, Vig and Mani";"Pune"
47685;23584;9952.11;"2024-04-05 17:18:44";"Walla PLC";"Thane"
47686;15031;15704.82;"2023-12-11 05:48:43";"Bath, Mistry and Dara";"Pune"
47687;1824;2770.5;"2025-06-04 10:04:51";"Prabhu-Deep";"Kolhapur"
47688;6501;16260.35;"2024-07-01 18:40:25";"Swamy-Gokhale";"Solapur"
47689;20522;15900.8;"2024-05-23 20:46:58";"Borde-Majumdar";"Mumbai"
47690;4899;8662.77;"2025-01-18 03:50:27";"Deshmukh-Sridhar";"Thane"
47691;44736;9826.01;"2025-11-07 02:07:03";"Krishnan-Garg";"Aurangabad"
47692;27359;17734.16;"2024-09-05 13:59:17";"Bhatt-Johal";"Aurangabad"
47693;11037;5377.23;"2025-07-21 09:21:01";"Jani, Bava and Sura";"Satara"
47694;46492;13846.6;"2024-07-26 17:03:14";"Rai, Dutt and Mukherjee";"Nagpur"
47695;28002;8513.36;"2025-04-15 04:05:48";"Sundaram-Kala";"Ahmednagar"
47696;29646;4472.03;"2024-06-10 20:26:18";"Madan-Deep";"Nagpur"
47697;40243;6155.97;"2024-08-17 09:58:41";"Baral Group";"Aurangabad"
47698;17826;15625.05;"2024-11-20 07:15:30";"Palan, Narasimhan and Bali";"Aurangabad"
47699;45355;19058.75;"2024-04-23 00:14:33";"Borah-Dutta";"Solapur"
47700;44616;13362.15;"2025-06-11 18:45:52";"Lala-Srinivas";"Mumbai"
47701;5830;4681.08;"2025-10-27 13:44:11";"Chowdhury, Srinivas and Bava";"Pune"
47702;32867;9481.24;"2024-12-29 10:12:28";"Babu-Sankaran";"Kolhapur"
47703;1251;9139.47;"2024-05-11 15:43:28";"Kalla LLC";"Aurangabad"
47704;47984;2662.65;"2025-10-08 16:06:58";"Bhatnagar and Sons";"Thane"
47705;27393;8087.76;"2024-12-09 16:12:52";"Savant, Prashad and Sekhon";"Aurangabad"
47706;13702;3387.2;"2025-06-05 13:21:42";"Bhandari-Mukherjee";"Thane"
47707;44039;864.76;"2025-03-24 19:58:29";"Saraf, Virk and Sachar";"Ahmednagar"
47708;7373;15628.96;"2023-12-13 04:23:10";"Pant, Lad and Sahota";"Kolhapur"
47709;26272;4724.78;"2024-07-13 19:52:00";"Mohanty PLC";"Kolhapur"
47710;22103;10791.8;"2025-04-26 13:32:17";"Salvi-Iyengar";"Solapur"
47711;35353;3342.52;"2024-01-20 00:22:29";"Loyal, Raja and Pandit";"Mumbai"
47712;10908;5654.49;"2025-07-02 20:35:53";"Ben Ltd";"Mumbai"
47713;8724;14248.34;"2024-10-15 06:01:08";"Kar Ltd";"Satara"
47714;1382;15762.49;"2025-05-08 00:39:28";"Kari Inc";"Nashik"
47715;14568;12219.85;"2024-08-16 20:34:23";"Sur-Tella";"Satara"
47716;15216;3236.48;"2023-12-09 16:26:07";"Deshpande Ltd";"Nashik"
47717;47421;7870.07;"2024-01-26 16:57:26";"Singhal and Sons";"Satara"
47718;48496;14328.18;"2024-10-06 03:59:55";"Pillai-Luthra";"Mumbai"
47719;27072;18268.58;"2024-12-07 14:37:08";"Buch Inc";"Kolhapur"
47720;38297;14666.52;"2024-04-22 22:25:29";"Balasubramanian-Subramaniam";"Thane"
47721;21712;6317.09;"2024-09-15 02:59:39";"Kapoor-Samra";"Kolhapur"
47722;19879;3339.71;"2024-06-10 20:22:31";"Pai-Kashyap";"Aurangabad"
47723;36785;5950.96;"2025-07-04 22:40:01";"Sastry-Ramanathan";"Nashik"
47724;22809;6026.39;"2023-12-10 09:20:10";"Seshadri, Patla and Bhatt";"Thane"
47725;33985;12238.21;"2025-09-23 13:32:50";"Rana Ltd";"Nashik"
47726;33453;5321.33;"2024-07-20 01:48:02";"Bajwa-Rastogi";"Pune"
47727;30683;4308.47;"2025-05-01 16:09:00";"Majumdar PLC";"Satara"
47728;17454;16826.37;"2024-09-07 11:58:27";"Rana Ltd";"Nagpur"
47729;9490;2120.47;"2023-12-25 22:28:00";"Chokshi-Nazareth";"Thane"
47730;27488;18556.98;"2025-11-18 18:01:34";"Datta, Balasubramanian and Prakash";"Nagpur"
47731;38105;11544.09;"2025-05-18 13:47:52";"Zacharia, Iyengar and Ganesan";"Nagpur"
47732;28406;7827.07;"2024-06-30 03:39:46";"Singh and Sons";"Pune"
47733;2970;3439.65;"2023-12-25 16:30:43";"Bhasin, Misra and Barad";"Nagpur"
47734;12589;5298.81;"2024-11-21 00:29:41";"Sinha-Chanda";"Solapur"
47735;23328;5767.19;"2025-11-20 11:14:48";"Patla, Narasimhan and Virk";"Kolhapur"
47736;44862;18963.66;"2024-08-28 05:31:36";"Choudhury Ltd";"Satara"
47737;47540;10200.84;"2025-11-03 12:01:13";"Rattan, Nori and Varughese";"Solapur"
47738;31653;13583.48;"2024-02-20 13:37:53";"Chand PLC";"Ahmednagar"
47739;17269;13382.99;"2025-03-23 18:48:03";"Bala LLC";"Mumbai"
47740;14298;16691.31;"2025-03-27 00:44:21";"Nori, Kamdar and Chowdhury";"Mumbai"
47741;28636;14488.6;"2024-03-05 20:38:32";"Dayal Ltd";"Aurangabad"
47742;41411;3222.19;"2025-08-12 11:09:35";"Gala-Sinha";"Ahmednagar"
47743;48574;13210.53;"2025-06-29 01:35:16";"Wali, Bains and Soman";"Satara"
47744;22430;4170.94;"2024-07-21 05:28:59";"Bhatia, Barad and Agarwal";"Mumbai"
47745;5864;1045.46;"2024-01-08 12:34:44";"Dash Group";"Nashik"
47746;25949;12615.76;"2024-02-16 04:28:47";"Atwal Inc";"Ahmednagar"
47747;44689;17862.46;"2024-11-26 01:52:56";"Cherian Group";"Aurangabad"
47748;35491;10910.07;"2024-06-16 03:30:22";"Dada and Sons";"Kolhapur"
47749;30690;10389.04;"2025-02-14 06:58:50";"Dey Group";"Nashik"
47750;12007;12236.08;"2025-05-27 18:32:55";"Apte-Sidhu";"Nashik"
47751;28972;12669.51;"2025-11-24 10:12:17";"Sheth Group";"Aurangabad"
47752;44471;1860.3;"2024-11-09 13:08:47";"Apte, Nagy and Dar";"Kolhapur"
