"branch_id";"branch_name";"branch_code";"city";"ifsc_code"
39536;"Machilipatnam Branch 39536";"BR39536";"Bellary";"IFSC39536"
39537;"Khandwa Branch 39537";"BR39537";"Bidar";"IFSC39537"
39538;"Jabalpur Branch 39538";"BR39538";"Phagwara";"IFSC39538"
39539;"Varanasi Branch 39539";"BR39539";"Sikar";"IFSC39539"
39540;"Hindupur Branch 39540";"BR39540";"Dehri";"IFSC39540"
39541;"Visakhapatnam Branch 39541";"BR39541";"Siliguri";"IFSC39541"
39542;"Hindupur Branch 39542";"BR39542";"Barasat";"IFSC39542"
39543;"Bangalore Branch 39543";"BR39543";"Vasai-Virar";"IFSC39543"
39544;"Kishanganj Branch 39544";"BR39544";"Sambalpur";"IFSC39544"
39545;"Bathinda Branch 39545";"BR39545";"Varanasi";"IFSC39545"
39546;"Malda Branch 39546";"BR39546";"Guwahati";"IFSC39546"
39547;"Jammu Branch 39547";"BR39547";"Tiruppur";"IFSC39547"
39548;"Bijapur Branch 39548";"BR39548";"Pallavaram";"IFSC39548"
39549;"Moradabad Branch 39549";"BR39549";"Kirari Suleman Nagar";"IFSC39549"
39550;"Berhampore Branch 39550";"BR39550";"Ahmedabad";"IFSC39550"
39551;"Gorakhpur Branch 39551";"BR39551";"Bhiwandi";"IFSC39551"
39552;"Rampur Branch 39552";"BR39552";"Kharagpur";"IFSC39552"
39553;"Amravati Branch 39553";"BR39553";"Bahraich";"IFSC39553"
39554;"Kochi Branch 39554";"BR39554";"Durgapur";"IFSC39554"
39555;"Hindupur Branch 39555";"BR39555";"Gaya";"IFSC39555"
39556;"Guntakal Branch 39556";"BR39556";"Bikaner";"IFSC39556"
39557;"Firozabad Branch 39557";"BR39557";"Shivpuri";"IFSC39557"
39558;"Tadepalligudem Branch 39558";"BR39558";"Karimnagar";"IFSC39558"
39559;"Malda Branch 39559";"BR39559";"Ahmednagar";"IFSC39559"
39560;"Kadapa Branch 39560";"BR39560";"Navi Mumbai";"IFSC39560"
39561;"Solapur Branch 39561";"BR39561";"Kanpur";"IFSC39561"
39562;"Siliguri Branch 39562";"BR39562";"Bhimavaram";"IFSC39562"
39563;"Jamalpur Branch 39563";"BR39563";"Guntakal";"IFSC39563"
39564;"Kumbakonam Branch 39564";"BR39564";"Adoni";"IFSC39564"
39565;"Dibrugarh Branch 39565";"BR39565";"Nandyal";"IFSC39565"
39566;"Nashik Branch 39566";"BR39566";"Muzaffarnagar";"IFSC39566"
39567;"Bellary Branch 39567";"BR39567";"Salem";"IFSC39567"
39568;"Hosur Branch 39568";"BR39568";"Ahmednagar";"IFSC39568"
39569;"Kadapa Branch 39569";"BR39569";"Gorakhpur";"IFSC39569"
39570;"Kozhikode Branch 39570";"BR39570";"Tezpur";"IFSC39570"
39571;"Raipur Branch 39571";"BR39571";"Motihari";"IFSC39571"
39572;"Khora  Branch 39572";"BR39572";"Shahjahanpur";"IFSC39572"
39573;"Adoni Branch 39573";"BR39573";"Barasat";"IFSC39573"
39574;"South Dumdum Branch 39574";"BR39574";"Ajmer";"IFSC39574"
39575;"Mahbubnagar Branch 39575";"BR39575";"Chittoor";"IFSC39575"
39576;"Muzaffarpur Branch 39576";"BR39576";"Tirupati";"IFSC39576"
39577;"Bathinda Branch 39577";"BR39577";"Dewas";"IFSC39577"
39578;"Bally Branch 39578";"BR39578";"Pune";"IFSC39578"
39579;"Imphal Branch 39579";"BR39579";"Kumbakonam";"IFSC39579"
39580;"Raebareli Branch 39580";"BR39580";"Durgapur";"IFSC39580"
39581;"Ghaziabad Branch 39581";"BR39581";"Tadepalligudem";"IFSC39581"
39582;"Dibrugarh Branch 39582";"BR39582";"Bilaspur";"IFSC39582"
39583;"Sri Ganganagar Branch 39583";"BR39583";"Haldia";"IFSC39583"
39584;"Mahbubnagar Branch 39584";"BR39584";"Shivpuri";"IFSC39584"
39585;"Ludhiana Branch 39585";"BR39585";"Madanapalle";"IFSC39585"
39586;"Dhanbad Branch 39586";"BR39586";"Bathinda";"IFSC39586"
39587;"Anantapuram Branch 39587";"BR39587";"Kottayam";"IFSC39587"
39588;"Singrauli Branch 39588";"BR39588";"Ranchi";"IFSC39588"
39589;"Jamshedpur Branch 39589";"BR39589";"Ludhiana";"IFSC39589"
39590;"Bhiwani Branch 39590";"BR39590";"Guntakal";"IFSC39590"
39591;"Durg Branch 39591";"BR39591";"Bhusawal";"IFSC39591"
39592;"Jalandhar Branch 39592";"BR39592";"Aizawl";"IFSC39592"
39593;"Howrah Branch 39593";"BR39593";"South Dumdum";"IFSC39593"
39594;"Mirzapur Branch 39594";"BR39594";"Jabalpur";"IFSC39594"
39595;"Ambattur Branch 39595";"BR39595";"Chittoor";"IFSC39595"
39596;"Shivpuri Branch 39596";"BR39596";"Madurai";"IFSC39596"
39597;"Kulti Branch 39597";"BR39597";"Khammam";"IFSC39597"
39598;"Phagwara Branch 39598";"BR39598";"Sambhal";"IFSC39598"
39599;"Shahjahanpur Branch 39599";"BR39599";"Bongaigaon";"IFSC39599"
39600;"Coimbatore Branch 39600";"BR39600";"Malda";"IFSC39600"
39601;"Panvel Branch 39601";"BR39601";"Korba";"IFSC39601"
39602;"Raebareli Branch 39602";"BR39602";"Sri Ganganagar";"IFSC39602"
39603;"Singrauli Branch 39603";"BR39603";"Loni";"IFSC39603"
39604;"Deoghar Branch 39604";"BR39604";"Udaipur";"IFSC39604"
39605;"Pondicherry Branch 39605";"BR39605";"Muzaffarpur";"IFSC39605"
39606;"Miryalaguda Branch 39606";"BR39606";"Satara";"IFSC39606"
39607;"Tiruchirappalli Branch 39607";"BR39607";"Muzaffarnagar";"IFSC39607"
39608;"Ulhasnagar Branch 39608";"BR39608";"Nandyal";"IFSC39608"
39609;"Loni Branch 39609";"BR39609";"Anantapuram";"IFSC39609"
39610;"Kulti Branch 39610";"BR39610";"Bongaigaon";"IFSC39610"
39611;"Vasai-Virar Branch 39611";"BR39611";"Madhyamgram";"IFSC39611"
39612;"South Dumdum Branch 39612";"BR39612";"Bijapur";"IFSC39612"
39613;"Bihar Sharif Branch 39613";"BR39613";"North Dumdum";"IFSC39613"
39614;"Hubli–Dharwad Branch 39614";"BR39614";"Anand";"IFSC39614"
39615;"Rohtak Branch 39615";"BR39615";"Gaya";"IFSC39615"
39616;"Bidhannagar Branch 39616";"BR39616";"Silchar";"IFSC39616"
39617;"Mangalore Branch 39617";"BR39617";"Parbhani";"IFSC39617"
39618;"Jaunpur Branch 39618";"BR39618";"Ramgarh";"IFSC39618"
39619;"South Dumdum Branch 39619";"BR39619";"Udupi";"IFSC39619"
39620;"Ichalkaranji Branch 39620";"BR39620";"Bhiwandi";"IFSC39620"
39621;"Munger Branch 39621";"BR39621";"Ghaziabad";"IFSC39621"
39622;"Sonipat Branch 39622";"BR39622";"Solapur";"IFSC39622"
39623;"Maheshtala Branch 39623";"BR39623";"Kolkata";"IFSC39623"
39624;"Shahjahanpur Branch 39624";"BR39624";"Proddatur";"IFSC39624"
39625;"Mathura Branch 39625";"BR39625";"Madhyamgram";"IFSC39625"
39626;"Maheshtala Branch 39626";"BR39626";"Alwar";"IFSC39626"
39627;"Kirari Suleman Nagar Branch 39627";"BR39627";"Kolkata";"IFSC39627"
39628;"Amaravati Branch 39628";"BR39628";"Ongole";"IFSC39628"
39629;"Raipur Branch 39629";"BR39629";"Mysore";"IFSC39629"
39630;"Ranchi Branch 39630";"BR39630";"Agartala";"IFSC39630"
39631;"Danapur Branch 39631";"BR39631";"Silchar";"IFSC39631"
39632;"Jodhpur Branch 39632";"BR39632";"Noida";"IFSC39632"
39633;"Coimbatore Branch 39633";"BR39633";"Anand";"IFSC39633"
39634;"Karnal Branch 39634";"BR39634";"Dibrugarh";"IFSC39634"
39635;"Bongaigaon Branch 39635";"BR39635";"Bardhaman";"IFSC39635"
39636;"Panihati Branch 39636";"BR39636";"Cuttack";"IFSC39636"
39637;"Jamnagar Branch 39637";"BR39637";"Mau";"IFSC39637"
39638;"Dehri Branch 39638";"BR39638";"Nagercoil";"IFSC39638"
39639;"Dharmavaram Branch 39639";"BR39639";"Ujjain";"IFSC39639"
39640;"Berhampore Branch 39640";"BR39640";"Gandhidham";"IFSC39640"
39641;"Rourkela Branch 39641";"BR39641";"Munger";"IFSC39641"
39642;"Bhatpara Branch 39642";"BR39642";"Ramagundam";"IFSC39642"
39643;"Hosur Branch 39643";"BR39643";"Kota";"IFSC39643"
39644;"Singrauli Branch 39644";"BR39644";"Karnal";"IFSC39644"
39645;"Narasaraopet Branch 39645";"BR39645";"Darbhanga";"IFSC39645"
39646;"Morbi Branch 39646";"BR39646";"Guna";"IFSC39646"
39647;"Bhopal Branch 39647";"BR39647";"Hubli–Dharwad";"IFSC39647"
39648;"Chittoor Branch 39648";"BR39648";"Jorhat";"IFSC39648"
39649;"Sri Ganganagar Branch 39649";"BR39649";"Hazaribagh";"IFSC39649"
39650;"Tadepalligudem Branch 39650";"BR39650";"Gangtok";"IFSC39650"
39651;"Munger Branch 39651";"BR39651";"Gudivada";"IFSC39651"
39652;"Karimnagar Branch 39652";"BR39652";"Bhiwandi";"IFSC39652"
39653;"Baranagar Branch 39653";"BR39653";"Bulandshahr";"IFSC39653"
39654;"Nizamabad Branch 39654";"BR39654";"Fatehpur";"IFSC39654"
39655;"Bhilwara Branch 39655";"BR39655";"Saharanpur";"IFSC39655"
39656;"Madhyamgram Branch 39656";"BR39656";"Fatehpur";"IFSC39656"
39657;"Morbi Branch 39657";"BR39657";"Raichur";"IFSC39657"
39658;"Kakinada Branch 39658";"BR39658";"Karnal";"IFSC39658"
39659;"Raurkela Industrial Township Branch 39659";"BR39659";"Gaya";"IFSC39659"
39660;"Kochi Branch 39660";"BR39660";"Giridih";"IFSC39660"
39661;"Aurangabad Branch 39661";"BR39661";"Ratlam";"IFSC39661"
39662;"Bhusawal Branch 39662";"BR39662";"Muzaffarnagar";"IFSC39662"
39663;"Ambala Branch 39663";"BR39663";"Lucknow";"IFSC39663"
39664;"Aurangabad Branch 39664";"BR39664";"Tiruchirappalli";"IFSC39664"
39665;"Ghaziabad Branch 39665";"BR39665";"Chennai";"IFSC39665"
39666;"Srikakulam Branch 39666";"BR39666";"Katihar";"IFSC39666"
39667;"Anand Branch 39667";"BR39667";"Kamarhati";"IFSC39667"
39668;"Jamshedpur Branch 39668";"BR39668";"Barasat";"IFSC39668"
39669;"Bahraich Branch 39669";"BR39669";"Akola";"IFSC39669"
39670;"Visakhapatnam Branch 39670";"BR39670";"Bhind";"IFSC39670"
39671;"Srikakulam Branch 39671";"BR39671";"Erode";"IFSC39671"
39672;"Solapur Branch 39672";"BR39672";"Nizamabad";"IFSC39672"
39673;"Proddatur Branch 39673";"BR39673";"Bhalswa Jahangir Pur";"IFSC39673"
39674;"Kottayam Branch 39674";"BR39674";"Silchar";"IFSC39674"
39675;"Kota Branch 39675";"BR39675";"Sonipat";"IFSC39675"
39676;"Lucknow Branch 39676";"BR39676";"Durgapur";"IFSC39676"
39677;"Agra Branch 39677";"BR39677";"Chandigarh";"IFSC39677"
39678;"Munger Branch 39678";"BR39678";"Sultan Pur Majra";"IFSC39678"
39679;"Deoghar Branch 39679";"BR39679";"Madhyamgram";"IFSC39679"
39680;"Kolhapur Branch 39680";"BR39680";"Kakinada";"IFSC39680"
39681;"Gorakhpur Branch 39681";"BR39681";"Ahmedabad";"IFSC39681"
39682;"Motihari Branch 39682";"BR39682";"Khandwa";"IFSC39682"
39683;"Jalna Branch 39683";"BR39683";"Guntakal";"IFSC39683"
39684;"Kamarhati Branch 39684";"BR39684";"Vellore";"IFSC39684"
39685;"Bhusawal Branch 39685";"BR39685";"Jamnagar";"IFSC39685"
39686;"Sangli-Miraj & Kupwad Branch 39686";"BR39686";"Loni";"IFSC39686"
39687;"Pali Branch 39687";"BR39687";"Alwar";"IFSC39687"
39688;"Kolkata Branch 39688";"BR39688";"Agartala";"IFSC39688"
39689;"Avadi Branch 39689";"BR39689";"Rajkot";"IFSC39689"
39690;"Ghaziabad Branch 39690";"BR39690";"Mathura";"IFSC39690"
39691;"Kishanganj Branch 39691";"BR39691";"Bokaro";"IFSC39691"
39692;"Surendranagar Dudhrej Branch 39692";"BR39692";"Dhule";"IFSC39692"
39693;"Jamalpur Branch 39693";"BR39693";"Danapur";"IFSC39693"
39694;"Durg Branch 39694";"BR39694";"Panchkula";"IFSC39694"
39695;"Eluru Branch 39695";"BR39695";"Silchar";"IFSC39695"
39696;"Haridwar Branch 39696";"BR39696";"Hapur";"IFSC39696"
39697;"Chinsurah Branch 39697";"BR39697";"Begusarai";"IFSC39697"
39698;"Gurgaon Branch 39698";"BR39698";"Shimoga";"IFSC39698"
39699;"Hindupur Branch 39699";"BR39699";"Mehsana";"IFSC39699"
39700;"Tirunelveli Branch 39700";"BR39700";"Gopalpur";"IFSC39700"
39701;"Coimbatore Branch 39701";"BR39701";"Agra";"IFSC39701"
39702;"Rohtak Branch 39702";"BR39702";"Ramgarh";"IFSC39702"
39703;"Raebareli Branch 39703";"BR39703";"Noida";"IFSC39703"
39704;"Anand Branch 39704";"BR39704";"Proddatur";"IFSC39704"
39705;"Proddatur Branch 39705";"BR39705";"Nashik";"IFSC39705"
39706;"Akola Branch 39706";"BR39706";"Mysore";"IFSC39706"
39707;"Madanapalle Branch 39707";"BR39707";"Anantapur";"IFSC39707"
39708;"Bhavnagar Branch 39708";"BR39708";"Kota";"IFSC39708"
39709;"Dharmavaram Branch 39709";"BR39709";"Imphal";"IFSC39709"
39710;"Bahraich Branch 39710";"BR39710";"Raichur";"IFSC39710"
39711;"Fatehpur Branch 39711";"BR39711";"Bellary";"IFSC39711"
39712;"Munger Branch 39712";"BR39712";"Mango";"IFSC39712"
39713;"Dewas Branch 39713";"BR39713";"Rajpur Sonarpur";"IFSC39713"
39714;"Rohtak Branch 39714";"BR39714";"Amravati";"IFSC39714"
39715;"Nagpur Branch 39715";"BR39715";"Saharanpur";"IFSC39715"
39716;"Tiruchirappalli Branch 39716";"BR39716";"Bidar";"IFSC39716"
39717;"Dehri Branch 39717";"BR39717";"Thiruvananthapuram";"IFSC39717"
39718;"Munger Branch 39718";"BR39718";"Madurai";"IFSC39718"
39719;"Yamunanagar Branch 39719";"BR39719";"Parbhani";"IFSC39719"
39720;"Bhind Branch 39720";"BR39720";"Secunderabad";"IFSC39720"
39721;"Karaikudi Branch 39721";"BR39721";"Karaikudi";"IFSC39721"
39722;"Imphal Branch 39722";"BR39722";"Raurkela Industrial Township";"IFSC39722"
39723;"Vellore Branch 39723";"BR39723";"Tirunelveli";"IFSC39723"
39724;"Ichalkaranji Branch 39724";"BR39724";"Satna";"IFSC39724"
39725;"Bathinda Branch 39725";"BR39725";"Anantapur";"IFSC39725"
39726;"Jalandhar Branch 39726";"BR39726";"Udaipur";"IFSC39726"
39727;"Anantapur Branch 39727";"BR39727";"Mysore";"IFSC39727"
39728;"Mango Branch 39728";"BR39728";"Dindigul";"IFSC39728"
39729;"Siwan Branch 39729";"BR39729";"Farrukhabad";"IFSC39729"
39730;"Tezpur Branch 39730";"BR39730";"Ratlam";"IFSC39730"
39731;"Bidhannagar Branch 39731";"BR39731";"Guntakal";"IFSC39731"
39732;"Nanded Branch 39732";"BR39732";"Berhampore";"IFSC39732"
39733;"Raiganj Branch 39733";"BR39733";"Bareilly";"IFSC39733"
39734;"Panchkula Branch 39734";"BR39734";"Bhimavaram";"IFSC39734"
39735;"Bharatpur Branch 39735";"BR39735";"Tirupati";"IFSC39735"
39736;"Hospet Branch 39736";"BR39736";"Sultan Pur Majra";"IFSC39736"
39737;"Bijapur Branch 39737";"BR39737";"Alappuzha";"IFSC39737"
39738;"Surendranagar Dudhrej Branch 39738";"BR39738";"Gorakhpur";"IFSC39738"
39739;"Bidhannagar Branch 39739";"BR39739";"Vasai-Virar";"IFSC39739"
39740;"Amravati Branch 39740";"BR39740";"Ahmedabad";"IFSC39740"
39741;"Singrauli Branch 39741";"BR39741";"South Dumdum";"IFSC39741"
39742;"Kolhapur Branch 39742";"BR39742";"Shivpuri";"IFSC39742"
39743;"Karawal Nagar Branch 39743";"BR39743";"Sonipat";"IFSC39743"
39744;"Vellore Branch 39744";"BR39744";"Ludhiana";"IFSC39744"
39745;"Tirupati Branch 39745";"BR39745";"Kota";"IFSC39745"
39746;"Sultan Pur Majra Branch 39746";"BR39746";"Raipur";"IFSC39746"
39747;"Bettiah Branch 39747";"BR39747";"Hindupur";"IFSC39747"
39748;"Vasai-Virar Branch 39748";"BR39748";"Howrah";"IFSC39748"
39749;"Bihar Sharif Branch 39749";"BR39749";"Nandyal";"IFSC39749"
39750;"Bilaspur Branch 39750";"BR39750";"Raiganj";"IFSC39750"
39751;"Raurkela Industrial Township Branch 39751";"BR39751";"Shahjahanpur";"IFSC39751"
39752;"Sambalpur Branch 39752";"BR39752";"Bally";"IFSC39752"
39753;"Khandwa Branch 39753";"BR39753";"Phusro";"IFSC39753"
39754;"Bikaner Branch 39754";"BR39754";"Bhiwani";"IFSC39754"
39755;"Purnia Branch 39755";"BR39755";"Guwahati";"IFSC39755"
39756;"Sasaram Branch 39756";"BR39756";"Burhanpur";"IFSC39756"
39757;"Howrah Branch 39757";"BR39757";"Mathura";"IFSC39757"
39758;"Gangtok Branch 39758";"BR39758";"Morena";"IFSC39758"
39759;"Malda Branch 39759";"BR39759";"Lucknow";"IFSC39759"
39760;"Deoghar Branch 39760";"BR39760";"Shimoga";"IFSC39760"
39761;"Howrah Branch 39761";"BR39761";"Thiruvananthapuram";"IFSC39761"
39762;"Gurgaon Branch 39762";"BR39762";"Aurangabad";"IFSC39762"
39763;"Amroha Branch 39763";"BR39763";"Pimpri-Chinchwad";"IFSC39763"
39764;"Kolkata Branch 39764";"BR39764";"Aurangabad";"IFSC39764"
39765;"Kharagpur Branch 39765";"BR39765";"Ramgarh";"IFSC39765"
39766;"Nagpur Branch 39766";"BR39766";"Warangal";"IFSC39766"
39767;"Vijayawada Branch 39767";"BR39767";"Begusarai";"IFSC39767"
39768;"Rajahmundry Branch 39768";"BR39768";"Pali";"IFSC39768"
39769;"Gandhinagar Branch 39769";"BR39769";"Rewa";"IFSC39769"
39770;"Hapur Branch 39770";"BR39770";"Davanagere";"IFSC39770"
39771;"Gwalior Branch 39771";"BR39771";"Belgaum";"IFSC39771"
39772;"Kalyan-Dombivli Branch 39772";"BR39772";"Dhanbad";"IFSC39772"
39773;"Visakhapatnam Branch 39773";"BR39773";"Ghaziabad";"IFSC39773"
39774;"Haldia Branch 39774";"BR39774";"Tiruvottiyur";"IFSC39774"
39775;"Mysore Branch 39775";"BR39775";"Coimbatore";"IFSC39775"
39776;"Kavali Branch 39776";"BR39776";"Maheshtala";"IFSC39776"
39777;"Cuttack Branch 39777";"BR39777";"Hosur";"IFSC39777"
39778;"Rampur Branch 39778";"BR39778";"Bhiwandi";"IFSC39778"
39779;"Barasat Branch 39779";"BR39779";"Varanasi";"IFSC39779"
39780;"Kolkata Branch 39780";"BR39780";"Medininagar";"IFSC39780"
39781;"Nagercoil Branch 39781";"BR39781";"New Delhi";"IFSC39781"
39782;"Tenali Branch 39782";"BR39782";"Bhusawal";"IFSC39782"
39783;"Ramagundam Branch 39783";"BR39783";"Belgaum";"IFSC39783"
39784;"Surat Branch 39784";"BR39784";"Mysore";"IFSC39784"
39785;"Anantapur Branch 39785";"BR39785";"Tiruchirappalli";"IFSC39785"
39786;"Malda Branch 39786";"BR39786";"Raichur";"IFSC39786"
39787;"Darbhanga Branch 39787";"BR39787";"Karimnagar";"IFSC39787"
39788;"Buxar Branch 39788";"BR39788";"Katihar";"IFSC39788"
39789;"Barasat Branch 39789";"BR39789";"Sultan Pur Majra";"IFSC39789"
39790;"Sikar Branch 39790";"BR39790";"Shahjahanpur";"IFSC39790"
39791;"Vijayanagaram Branch 39791";"BR39791";"Surendranagar Dudhrej";"IFSC39791"
39792;"Mahbubnagar Branch 39792";"BR39792";"Phagwara";"IFSC39792"
39793;"South Dumdum Branch 39793";"BR39793";"Ramgarh";"IFSC39793"
39794;"Durg Branch 39794";"BR39794";"Karimnagar";"IFSC39794"
39795;"Eluru Branch 39795";"BR39795";"Kharagpur";"IFSC39795"
39796;"Rajahmundry Branch 39796";"BR39796";"Rourkela";"IFSC39796"
39797;"Hospet Branch 39797";"BR39797";"Karaikudi";"IFSC39797"
39798;"Loni Branch 39798";"BR39798";"Bhiwandi";"IFSC39798"
39799;"Bhiwani Branch 39799";"BR39799";"Jamshedpur";"IFSC39799"
39800;"Chinsurah Branch 39800";"BR39800";"Tirunelveli";"IFSC39800"
39801;"Rajkot Branch 39801";"BR39801";"Kalyan-Dombivli";"IFSC39801"
39802;"Aizawl Branch 39802";"BR39802";"Bilaspur";"IFSC39802"
39803;"Rampur Branch 39803";"BR39803";"Bellary";"IFSC39803"
39804;"Kottayam Branch 39804";"BR39804";"Madhyamgram";"IFSC39804"
39805;"Jaipur Branch 39805";"BR39805";"Raebareli";"IFSC39805"
39806;"Ambala Branch 39806";"BR39806";"Kavali";"IFSC39806"
39807;"Kavali Branch 39807";"BR39807";"Dibrugarh";"IFSC39807"
39808;"Davanagere Branch 39808";"BR39808";"Nagercoil";"IFSC39808"
39809;"Anantapur Branch 39809";"BR39809";"Udaipur";"IFSC39809"
39810;"Kochi Branch 39810";"BR39810";"Allahabad";"IFSC39810"
39811;"Vijayanagaram Branch 39811";"BR39811";"Morena";"IFSC39811"
39812;"Tiruvottiyur Branch 39812";"BR39812";"Satara";"IFSC39812"
39813;"Tenali Branch 39813";"BR39813";"Asansol";"IFSC39813"
39814;"Farrukhabad Branch 39814";"BR39814";"Serampore";"IFSC39814"
39815;"Thoothukudi Branch 39815";"BR39815";"Firozabad";"IFSC39815"
39816;"Mira-Bhayandar Branch 39816";"BR39816";"Ludhiana";"IFSC39816"
39817;"Bellary Branch 39817";"BR39817";"Bilaspur";"IFSC39817"
39818;"Chittoor Branch 39818";"BR39818";"Thiruvananthapuram";"IFSC39818"
39819;"Mahbubnagar Branch 39819";"BR39819";"Ludhiana";"IFSC39819"
39820;"Narasaraopet Branch 39820";"BR39820";"Bhubaneswar";"IFSC39820"
39821;"Mira-Bhayandar Branch 39821";"BR39821";"Tezpur";"IFSC39821"
39822;"Berhampore Branch 39822";"BR39822";"Siliguri";"IFSC39822"
39823;"Saharsa Branch 39823";"BR39823";"Fatehpur";"IFSC39823"
39824;"Nanded Branch 39824";"BR39824";"Tadipatri";"IFSC39824"
39825;"Chandrapur Branch 39825";"BR39825";"Dewas";"IFSC39825"
39826;"Kanpur Branch 39826";"BR39826";"Tirunelveli";"IFSC39826"
39827;"Ranchi Branch 39827";"BR39827";"Serampore";"IFSC39827"
39828;"Serampore Branch 39828";"BR39828";"Udaipur";"IFSC39828"
39829;"Delhi Branch 39829";"BR39829";"Bharatpur";"IFSC39829"
39830;"Bharatpur Branch 39830";"BR39830";"Pali";"IFSC39830"
39831;"Ludhiana Branch 39831";"BR39831";"Mathura";"IFSC39831"
39832;"Kadapa Branch 39832";"BR39832";"Dharmavaram";"IFSC39832"
39833;"Srinagar Branch 39833";"BR39833";"Tiruchirappalli";"IFSC39833"
39834;"Ranchi Branch 39834";"BR39834";"Ghaziabad";"IFSC39834"
39835;"Khandwa Branch 39835";"BR39835";"Hubli–Dharwad";"IFSC39835"
39836;"Ghaziabad Branch 39836";"BR39836";"Dibrugarh";"IFSC39836"
39837;"Haridwar Branch 39837";"BR39837";"Meerut";"IFSC39837"
39838;"Pali Branch 39838";"BR39838";"Motihari";"IFSC39838"
39839;"Sikar Branch 39839";"BR39839";"Guwahati";"IFSC39839"
39840;"Danapur Branch 39840";"BR39840";"Chapra";"IFSC39840"
39841;"Mango Branch 39841";"BR39841";"Pimpri-Chinchwad";"IFSC39841"
39842;"Rajpur Sonarpur Branch 39842";"BR39842";"Kochi";"IFSC39842"
39843;"Rourkela Branch 39843";"BR39843";"Agartala";"IFSC39843"
39844;"Nanded Branch 39844";"BR39844";"Surat";"IFSC39844"
39845;"Rajahmundry Branch 39845";"BR39845";"Panchkula";"IFSC39845"
39846;"Shimla Branch 39846";"BR39846";"Surendranagar Dudhrej";"IFSC39846"
39847;"Khammam Branch 39847";"BR39847";"Pali";"IFSC39847"
39848;"Kurnool Branch 39848";"BR39848";"Ghaziabad";"IFSC39848"
39849;"Bhagalpur Branch 39849";"BR39849";"Katihar";"IFSC39849"
39850;"Gudivada Branch 39850";"BR39850";"Naihati";"IFSC39850"
39851;"Bareilly Branch 39851";"BR39851";"Bhilwara";"IFSC39851"
39852;"Udupi Branch 39852";"BR39852";"Begusarai";"IFSC39852"
39853;"Vasai-Virar Branch 39853";"BR39853";"Bhatpara";"IFSC39853"
39854;"Bidhannagar Branch 39854";"BR39854";"Hospet";"IFSC39854"
39855;"Satna Branch 39855";"BR39855";"Akola";"IFSC39855"
39856;"Nagercoil Branch 39856";"BR39856";"Karimnagar";"IFSC39856"
39857;"Bardhaman Branch 39857";"BR39857";"Tiruchirappalli";"IFSC39857"
39858;"Malda Branch 39858";"BR39858";"Rampur";"IFSC39858"
39859;"Lucknow Branch 39859";"BR39859";"Sangli-Miraj & Kupwad";"IFSC39859"
39860;"Khammam Branch 39860";"BR39860";"Pudukkottai";"IFSC39860"
39861;"Tiruchirappalli Branch 39861";"BR39861";"Kozhikode";"IFSC39861"
39862;"Nagaon Branch 39862";"BR39862";"Aizawl";"IFSC39862"
39863;"Jalandhar Branch 39863";"BR39863";"Ghaziabad";"IFSC39863"
39864;"Khandwa Branch 39864";"BR39864";"Jalgaon";"IFSC39864"
39865;"Jammu Branch 39865";"BR39865";"Pondicherry";"IFSC39865"
39866;"Mau Branch 39866";"BR39866";"Bhusawal";"IFSC39866"
39867;"Sirsa Branch 39867";"BR39867";"Hapur";"IFSC39867"
39868;"Thiruvananthapuram Branch 39868";"BR39868";"Pimpri-Chinchwad";"IFSC39868"
39869;"Dehri Branch 39869";"BR39869";"Raiganj";"IFSC39869"
39870;"Kharagpur Branch 39870";"BR39870";"Bulandshahr";"IFSC39870"
39871;"Eluru Branch 39871";"BR39871";"Ichalkaranji";"IFSC39871"
39872;"Surendranagar Dudhrej Branch 39872";"BR39872";"Korba";"IFSC39872"
39873;"Ranchi Branch 39873";"BR39873";"Secunderabad";"IFSC39873"
39874;"Rajpur Sonarpur Branch 39874";"BR39874";"Thiruvananthapuram";"IFSC39874"
39875;"Saharsa Branch 39875";"BR39875";"Kottayam";"IFSC39875"
39876;"Bhimavaram Branch 39876";"BR39876";"Mango";"IFSC39876"
39877;"Jamshedpur Branch 39877";"BR39877";"Chapra";"IFSC39877"
39878;"Salem Branch 39878";"BR39878";"Jhansi";"IFSC39878"
39879;"Gwalior Branch 39879";"BR39879";"Vijayanagaram";"IFSC39879"
39880;"Dehradun Branch 39880";"BR39880";"Lucknow";"IFSC39880"
39881;"Ambarnath Branch 39881";"BR39881";"Bettiah";"IFSC39881"
39882;"Jammu Branch 39882";"BR39882";"Ramagundam";"IFSC39882"
39883;"Thoothukudi Branch 39883";"BR39883";"Shahjahanpur";"IFSC39883"
39884;"Bellary Branch 39884";"BR39884";"Narasaraopet";"IFSC39884"
39885;"Chapra Branch 39885";"BR39885";"Vijayawada";"IFSC39885"
39886;"Erode Branch 39886";"BR39886";"Guntakal";"IFSC39886"
39887;"Tiruchirappalli Branch 39887";"BR39887";"Akola";"IFSC39887"
39888;"Haridwar Branch 39888";"BR39888";"Karnal";"IFSC39888"
39889;"Bareilly Branch 39889";"BR39889";"Jamalpur";"IFSC39889"
39890;"Lucknow Branch 39890";"BR39890";"Rajpur Sonarpur";"IFSC39890"
39891;"Raipur Branch 39891";"BR39891";"Pudukkottai";"IFSC39891"
39892;"Bulandshahr Branch 39892";"BR39892";"Vijayawada";"IFSC39892"
